Unnamed: 0,id,t,longitude,latitude,sog,cog,heading,label,trip
1243,BKZT14731869247997,2020-03-11 16:25:18,23.529405,37.9651416666667,0.0,70.3,-1,Port,Port
1244,BKZT14731869247997,2020-03-11 16:25:57,23.5294083333333,37.965143333333295,0.0,70.3,-1,Port,Port
1245,BKZT14731869247997,2020-03-11 16:26:18,23.529405,37.965125,0.0,70.3,-1,Port,Port
1246,BKZT14731869247997,2020-03-11 16:26:57,23.5294066666667,37.965123333333295,0.0,70.3,-1,Port,Port
1247,BKZT14731869247997,2020-03-11 16:27:59,23.529401666666697,37.965123333333295,0.0,70.3,-1,Port,Port
1248,BKZT14731869247997,2020-03-11 16:29:58,23.5293966666667,37.9651166666667,0.0,70.3,-1,Port,Port
1249,BKZT14731869247997,2020-03-11 16:30:58,23.529401666666697,37.965121666666704,0.0,70.3,-1,Port,Port
1250,BKZT14731869247997,2020-03-11 16:31:18,23.529401666666697,37.96512,0.0,70.3,-1,Port,Port
1251,BKZT14731869247997,2020-03-11 16:32:37,23.5294066666667,37.965121666666704,0.0,70.3,-1,Port,Port
1252,BKZT14731869247997,2020-03-11 16:32:58,23.5294066666667,37.96512,0.0,70.3,-1,Port,Port
1253,BKZT14731869247997,2020-03-11 16:33:37,23.5294083333333,37.965121666666704,0.0,70.3,-1,Port,Port
1254,BKZT14731869247997,2020-03-11 16:34:37,23.529413333333306,37.965123333333295,0.0,70.3,-1,Port,Port
1255,BKZT14731869247997,2020-03-11 16:37:08,23.529548333333302,37.9649316666667,2.4,154.2,-1,Route,21
1256,BKZT14731869247997,2020-03-11 16:37:18,23.529626666666697,37.9648016666667,3.2,156.7,-1,Route,21
1257,BKZT14731869247997,2020-03-11 16:39:27,23.5314483333333,37.9622733333333,5.4,146.4,-1,Route,21
1258,BKZT14731869247997,2020-03-11 16:40:40,23.5328916666667,37.96087166666671,5.4,131.7,-1,Route,21
1259,BKZT14731869247997,2020-03-11 16:40:47,23.5331116666667,37.9607316666667,5.3,127.8,-1,Route,21
1260,BKZT14731869247997,2020-03-11 16:42:18,23.5357116666667,37.959708333333296,5.5,108.6,-1,Route,21
1261,BKZT14731869247997,2020-03-11 16:43:18,23.5376133333333,37.95933,5.4,98.1,-1,Route,21
1262,BKZT14731869247997,2020-03-11 16:43:39,23.5382616666667,37.95928,5.5,95.5,-1,Route,21
1263,BKZT14731869247997,2020-03-11 16:43:48,23.5385883333333,37.959258333333295,5.5,94.2,-1,Route,21
1264,BKZT14731869247997,2020-03-11 16:43:58,23.538873333333303,37.959245,5.5,93.1,-1,Route,21
1265,BKZT14731869247997,2020-03-11 16:44:18,23.5395633333333,37.9592183333333,5.5,91.9,-1,Route,21
1266,BKZT14731869247997,2020-03-11 16:44:27,23.539825,37.9592183333333,5.5,91.8,-1,Route,21
1267,BKZT14731869247997,2020-03-11 16:44:48,23.54056,37.959235,5.5,90.5,-1,Route,21
1268,BKZT14731869247997,2020-03-11 16:45:29,23.5417983333333,37.959255,5.6,85.0,-1,Route,21
1269,BKZT14731869247997,2020-03-11 16:45:41,23.5422016666667,37.9592916666667,5.5,83.2,-1,Route,21
1270,BKZT14731869247997,2020-03-11 16:45:58,23.54284666666669,37.9593166666667,5.6,89.0,-1,Route,21
1271,BKZT14731869247997,2020-03-11 16:46:08,23.5431433333333,37.95932,5.6,89.5,-1,Route,21
1272,BKZT14731869247997,2020-03-11 16:46:27,23.543808333333303,37.959298333333294,5.7,94.6,-1,Route,21
1273,BKZT14731869247997,2020-03-11 16:46:48,23.54448166666669,37.959208333333294,5.6,102.9,-1,Route,21
1274,BKZT14731869247997,2020-03-11 16:46:58,23.544775,37.9591416666667,5.6,103.7,-1,Route,21
1275,BKZT14731869247997,2020-03-11 16:47:18,23.545453333333302,37.9590066666667,5.8,103.3,-1,Route,21
1276,BKZT14731869247997,2020-03-11 16:47:48,23.5464633333333,37.9588633333333,5.7,97.6,-1,Route,21
1277,BKZT14731869247997,2020-03-11 16:47:58,23.546775,37.958835,5.8,96.4,-1,Route,21
1278,BKZT14731869247997,2020-03-11 16:48:08,23.5471133333333,37.95881166666671,5.7,94.7,-1,Route,21
1279,BKZT14731869247997,2020-03-11 16:48:18,23.54748,37.95879,5.8,93.8,-1,Route,21
1280,BKZT14731869247997,2020-03-11 16:48:27,23.547781666666697,37.9587766666667,5.7,93.2,-1,Route,21
1281,BKZT14731869247997,2020-03-11 16:48:39,23.548163333333303,37.95878,5.7,90.0,-1,Route,21
1282,BKZT14731869247997,2020-03-11 16:48:48,23.548515,37.9587816666667,5.7,89.8,-1,Route,21
1283,BKZT14731869247997,2020-03-11 16:48:58,23.5488516666667,37.9587883333334,5.7,88.7,-1,Route,21
1284,BKZT14731869247997,2020-03-11 16:49:18,23.54952,37.958825,5.7,84.6,-1,Route,21
1285,BKZT14731869247997,2020-03-11 16:49:27,23.549825,37.9588516666667,5.7,84.3,-1,Route,21
1286,BKZT14731869247997,2020-03-11 16:50:38,23.5520533333333,37.959348333333295,5.1,56.6,-1,Route,21
1287,BKZT14731869247997,2020-03-11 16:50:47,23.5522516666667,37.9594966666667,5.0,51.0,-1,Route,21
1288,BKZT14731869247997,2020-03-11 16:51:39,23.55343,37.960373333333294,5.5,43.4,-1,Route,21
1289,BKZT14731869247997,2020-03-11 16:51:47,23.5536416666667,37.960535,5.5,46.7,-1,Route,21
1290,BKZT14731869247997,2020-03-11 16:52:38,23.55485666666669,37.961490000000005,5.7,41.8,-1,Route,21
1291,BKZT14731869247997,2020-03-11 16:53:38,23.55573,37.9628066666667,5.1,15.1,-1,Route,21
1292,BKZT14731869247997,2020-03-11 16:54:08,23.555898333333303,37.9634083333333,3.8,12.6,-1,Route,21
1293,BKZT14731869247997,2020-03-11 16:55:39,23.555973333333306,37.9637483333333,0.1,19.9,-1,Port,Port
1294,BKZT14731869247997,2020-03-11 16:55:57,23.555973333333306,37.9637483333333,0.3,359.5,-1,Port,Port
1295,BKZT14731869247997,2020-03-11 16:56:28,23.5559716666667,37.96375,0.1,352.6,-1,Port,Port
1296,BKZT14731869247997,2020-03-11 16:58:18,23.55597,37.9637516666667,0.0,352.6,-1,Port,Port
1297,BKZT14731869247997,2020-03-11 16:59:28,23.55597,37.963753333333294,0.0,352.6,-1,Port,Port
1298,BKZT14731869247997,2020-03-11 16:59:38,23.55597,37.963753333333294,0.0,352.6,-1,Port,Port
1299,BKZT14731869247997,2020-03-11 17:00:18,23.55597,37.963755,0.0,352.6,-1,Port,Port
1300,BKZT14731869247997,2020-03-11 17:00:28,23.55597,37.963755,0.0,352.6,-1,Port,Port
1301,BKZT14731869247997,2020-03-11 17:00:38,23.5559683333333,37.963755,0.0,352.6,-1,Port,Port
1302,BKZT14731869247997,2020-03-11 17:00:48,23.55597,37.963755,0.0,352.6,-1,Port,Port
1303,BKZT14731869247997,2020-03-11 17:01:08,23.55597,37.963755,0.0,352.6,-1,Port,Port
1304,BKZT14731869247997,2020-03-11 17:01:28,23.55597,37.963755,0.0,352.6,-1,Port,Port
1305,BKZT14731869247997,2020-03-11 17:01:48,23.55597,37.963756666666704,0.0,352.6,-1,Port,Port
1306,BKZT14731869247997,2020-03-11 17:01:57,23.55597,37.963756666666704,0.0,352.6,-1,Port,Port
1307,BKZT14731869247997,2020-03-11 17:02:08,23.55597,37.963756666666704,0.0,352.6,-1,Port,Port
1308,BKZT14731869247997,2020-03-11 17:02:28,23.55597,37.963756666666704,0.0,352.6,-1,Port,Port
1309,BKZT14731869247997,2020-03-11 17:02:48,23.5559683333333,37.963756666666704,0.0,352.6,-1,Port,Port
1310,BKZT14731869247997,2020-03-11 17:02:57,23.55597,37.963756666666704,0.0,352.6,-1,Port,Port
1311,BKZT14731869247997,2020-03-11 17:03:18,23.5559716666667,37.963756666666704,0.0,352.6,-1,Port,Port
1312,BKZT14731869247997,2020-03-11 17:03:28,23.5559716666667,37.963758333333296,0.0,352.6,-1,Port,Port
1313,BKZT14731869247997,2020-03-11 17:03:38,23.5559716666667,37.963758333333296,0.0,352.6,-1,Port,Port
1314,BKZT14731869247997,2020-03-11 17:03:48,23.5559716666667,37.963758333333296,0.0,352.6,-1,Port,Port
1315,BKZT14731869247997,2020-03-11 17:03:57,23.5559716666667,37.963758333333296,0.0,352.6,-1,Port,Port
1316,BKZT14731869247997,2020-03-11 17:04:08,23.555973333333306,37.963758333333296,0.0,352.6,-1,Port,Port
1317,BKZT14731869247997,2020-03-11 17:04:18,23.555973333333306,37.963758333333296,0.0,352.6,-1,Port,Port
1318,BKZT14731869247997,2020-03-11 17:04:28,23.555973333333306,37.963758333333296,0.0,352.6,-1,Port,Port
1319,BKZT14731869247997,2020-03-11 17:04:38,23.555973333333306,37.963758333333296,0.0,352.6,-1,Port,Port
1320,BKZT14731869247997,2020-03-11 17:04:48,23.555975,37.963758333333296,0.0,352.6,-1,Port,Port
1321,BKZT14731869247997,2020-03-11 17:05:08,23.55597666666669,37.963758333333296,0.0,352.6,-1,Port,Port
1322,BKZT14731869247997,2020-03-11 17:05:18,23.55597666666669,37.96376,0.0,352.6,-1,Port,Port
1323,BKZT14731869247997,2020-03-11 17:05:27,23.55597666666669,37.96376,0.0,352.6,-1,Port,Port
1324,BKZT14731869247997,2020-03-11 17:05:38,23.55597666666669,37.963758333333296,0.0,352.6,-1,Port,Port
1325,BKZT14731869247997,2020-03-11 17:05:48,23.5559783333333,37.963758333333296,0.0,352.6,-1,Port,Port
1326,BKZT14731869247997,2020-03-11 17:06:18,23.55598,37.963758333333296,0.0,352.6,-1,Port,Port
1327,BKZT14731869247997,2020-03-11 17:06:27,23.5559816666667,37.963758333333296,0.0,352.6,-1,Port,Port
1328,BKZT14731869247997,2020-03-11 17:06:48,23.5559833333333,37.96376,0.0,352.6,-1,Port,Port
1329,BKZT14731869247997,2020-03-11 17:06:57,23.555985,37.96376,0.1,352.6,-1,Port,Port
1330,BKZT14731869247997,2020-03-11 17:07:27,23.555986666666698,37.96376,0.0,352.6,-1,Port,Port
1331,BKZT14731869247997,2020-03-11 17:07:37,23.5559883333333,37.96376,0.0,352.6,-1,Port,Port
1332,BKZT14731869247997,2020-03-11 17:07:57,23.5559883333333,37.96376,0.0,352.6,-1,Port,Port
1333,BKZT14731869247997,2020-03-11 17:08:37,23.5559933333333,37.96376,0.0,352.6,-1,Port,Port
1334,BKZT14731869247997,2020-03-11 17:08:57,23.5559933333333,37.96376166666671,0.0,352.6,-1,Port,Port
1335,BKZT14731869247997,2020-03-11 17:09:18,23.5559933333333,37.96376166666671,0.0,352.6,-1,Port,Port
1336,BKZT14731869247997,2020-03-11 17:09:27,23.5559933333333,37.96376166666671,0.0,352.6,-1,Port,Port
1337,BKZT14731869247997,2020-03-11 17:09:37,23.555995000000003,37.96376166666671,0.0,352.6,-1,Port,Port
1338,BKZT14731869247997,2020-03-11 17:09:57,23.555995000000003,37.9637633333333,0.0,352.6,-1,Port,Port
1339,BKZT14731869247997,2020-03-11 17:10:57,23.555996666666697,37.963765,0.0,352.6,-1,Port,Port
1340,BKZT14731869247997,2020-03-11 17:11:38,23.555996666666697,37.9637666666667,0.0,352.6,-1,Port,Port
1341,BKZT14731869247997,2020-03-11 17:11:57,23.555996666666697,37.9637666666667,0.0,352.6,-1,Port,Port
1342,BKZT14731869247997,2020-03-11 17:12:09,23.555995000000003,37.9637666666667,0.0,352.6,-1,Port,Port
1343,BKZT14731869247997,2020-03-11 17:12:27,23.555995000000003,37.9637683333333,0.0,352.6,-1,Port,Port
1344,BKZT14731869247997,2020-03-11 17:12:38,23.555995000000003,37.9637683333333,0.0,352.6,-1,Port,Port
1345,BKZT14731869247997,2020-03-11 17:12:47,23.555995000000003,37.9637683333333,0.0,352.6,-1,Port,Port
1346,BKZT14731869247997,2020-03-11 17:12:58,23.555995000000003,37.9637683333333,0.0,352.6,-1,Port,Port
1347,BKZT14731869247997,2020-03-11 17:13:18,23.555995000000003,37.9637683333333,0.0,352.6,-1,Port,Port
1348,BKZT14731869247997,2020-03-11 17:13:27,23.555995000000003,37.9637683333333,0.0,352.6,-1,Port,Port
1349,BKZT14731869247997,2020-03-11 17:13:38,23.555995000000003,37.96377,0.0,352.6,-1,Port,Port
1350,BKZT14731869247997,2020-03-11 17:13:47,23.555995000000003,37.96377,0.0,352.6,-1,Port,Port
1351,BKZT14731869247997,2020-03-11 17:13:58,23.555995000000003,37.96377,0.0,352.6,-1,Port,Port
1352,BKZT14731869247997,2020-03-11 17:14:38,23.5559933333333,37.96377,0.0,352.6,-1,Port,Port
1353,BKZT14731869247997,2020-03-11 17:14:58,23.5559933333333,37.9637716666667,0.0,352.6,-1,Port,Port
1354,BKZT14731869247997,2020-03-11 17:15:18,23.5559916666667,37.9637716666667,0.0,352.6,-1,Port,Port
1355,BKZT14731869247997,2020-03-11 17:15:58,23.5559916666667,37.9637733333333,0.0,352.6,-1,Port,Port
1356,BKZT14731869247997,2020-03-11 17:16:18,23.5559916666667,37.9637733333333,0.0,352.6,-1,Port,Port
1357,BKZT14731869247997,2020-03-11 17:16:38,23.55599,37.9637733333333,0.0,352.6,-1,Port,Port
1358,BKZT14731869247997,2020-03-11 17:16:58,23.55599,37.963775,0.0,352.6,-1,Port,Port
1359,BKZT14731869247997,2020-03-11 17:17:18,23.55599,37.9637733333333,0.1,358.3,-1,Port,Port
1360,BKZT14731869247997,2020-03-11 17:17:38,23.5559916666667,37.963775,0.0,358.3,-1,Port,Port
1361,BKZT14731869247997,2020-03-11 17:17:58,23.5559916666667,37.963775,0.1,358.3,-1,Port,Port
1362,BKZT14731869247997,2020-03-11 17:18:17,23.5559916666667,37.963775,0.4,92.8,-1,Port,Port
1363,BKZT14731869247997,2020-03-11 17:18:39,23.5558333333333,37.963666666666704,0.1,91.6,-1,Port,Port
1364,BKZT14731869247997,2020-03-11 17:19:17,23.55599,37.963775,0.0,91.6,-1,Port,Port
1365,BKZT14731869247997,2020-03-11 17:19:47,23.5558333333333,37.9638333333333,0.7,4.2,-1,Route,22
1366,BKZT14731869247997,2020-03-11 17:19:57,23.5558333333333,37.9638333333333,0.2,4.2,-1,Port,Port
1367,BKZT14731869247997,2020-03-11 17:20:17,23.5558333333333,37.963666666666704,0.1,348.3,-1,Port,Port
1368,BKZT14731869247997,2020-03-11 17:20:39,23.5558333333333,37.963666666666704,0.3,173.3,-1,Port,Port
1369,BKZT14731869247997,2020-03-11 17:20:57,23.5558333333333,37.963666666666704,0.1,199.7,-1,Port,Port
1370,BKZT14731869247997,2020-03-11 17:21:17,23.5558333333333,37.963666666666704,1.8,349.0,-1,Route,23
1371,BKZT14731869247997,2020-03-11 17:21:39,23.555963333333303,37.963778333333394,0.0,345.3,-1,Port,Port
1372,BKZT14731869247997,2020-03-11 17:21:57,23.5558333333333,37.963666666666704,0.1,30.1,-1,Port,Port
1373,BKZT14731869247997,2020-03-11 17:22:18,23.5558333333333,37.963666666666704,0.2,8.7,-1,Port,Port
1374,BKZT14731869247997,2020-03-11 17:22:57,23.5558333333333,37.963666666666704,0.8,237.8,-1,Route,24
1375,BKZT14731869247997,2020-03-11 17:23:18,23.5556666666667,37.9635,1.8,204.2,-1,Route,24
1376,BKZT14731869247997,2020-03-11 17:23:38,23.55572,37.96329166666671,3.2,203.9,-1,Route,24
1377,BKZT14731869247997,2020-03-11 17:23:47,23.555681666666697,37.9631466666667,3.6,199.6,-1,Route,24
1378,BKZT14731869247997,2020-03-11 17:24:38,23.554975,37.96231,4.7,222.9,-1,Route,24
1379,BKZT14731869247997,2020-03-11 17:24:58,23.5544683333333,37.96203666666671,5.1,235.2,-1,Route,24
1380,BKZT14731869247997,2020-03-11 17:25:58,23.5535,37.9616666666667,-1.0,-1.0,-1,Port,Port
1381,BKZT14731869247997,2020-03-11 17:26:17,23.553333333333303,37.9616666666667,-1.0,-1.0,-1,Port,Port
1382,BKZT14731869247997,2020-03-11 17:27:08,23.553333333333303,37.9616666666667,-1.0,-1.0,-1,Port,Port
1383,BKZT14731869247997,2020-03-11 17:27:17,23.553333333333303,37.9616666666667,-1.0,-1.0,-1,Port,Port
1384,BKZT14731869247997,2020-03-11 17:27:27,23.553333333333303,37.9616666666667,-1.0,-1.0,-1,Port,Port
1385,BKZT14731869247997,2020-03-11 17:27:48,23.553333333333303,37.9616666666667,-1.0,-1.0,-1,Port,Port
1386,BKZT14731869247997,2020-03-11 17:27:58,23.5511666666667,37.961,-1.0,-1.0,-1,Port,Port
1387,BKZT14731869247997,2020-03-11 17:28:17,23.5511666666667,37.961,-1.0,-1.0,-1,Port,Port
1388,BKZT14731869247997,2020-03-11 17:28:27,23.5511666666667,37.961,-1.0,-1.0,-1,Port,Port
1389,BKZT14731869247997,2020-03-11 17:28:58,23.55016666666669,37.9608333333333,-1.0,-1.0,-1,Port,Port
1390,BKZT14731869247997,2020-03-11 17:29:08,23.549865,37.9608,4.8,260.4,-1,Route,25
1391,BKZT14731869247997,2020-03-11 17:29:17,23.5495983333333,37.9607716666667,4.9,261.5,-1,Route,25
1392,BKZT14731869247997,2020-03-11 17:30:08,23.54795,37.9606116666667,5.8,265.3,-1,Route,25
1393,BKZT14731869247997,2020-03-11 17:30:27,23.547320000000003,37.96055,5.9,264.2,-1,Route,25
1394,BKZT14731869247997,2020-03-11 17:30:39,23.546925,37.9605183333333,5.9,265.3,-1,Route,25
1395,BKZT14731869247997,2020-03-11 17:30:48,23.546525,37.960465,6.0,263.1,-1,Route,25
1396,BKZT14731869247997,2020-03-11 17:31:08,23.54580166666669,37.9603833333333,6.0,259.1,-1,Route,25
1397,BKZT14731869247997,2020-03-11 17:31:48,23.5444166666667,37.9601133333333,6.2,254.5,-1,Route,25
1398,BKZT14731869247997,2020-03-11 17:32:38,23.5427383333333,37.95975166666671,6.0,257.6,-1,Route,25
1399,BKZT14731869247997,2020-03-11 17:33:18,23.5413,37.959573333333296,6.0,261.7,-1,Route,25
1400,BKZT14731869247997,2020-03-11 17:33:48,23.540203333333302,37.959555,6.0,264.1,-1,Route,25
1401,BKZT14731869247997,2020-03-11 17:34:27,23.538838333333302,37.9594566666667,6.0,270.0,-1,Route,25
1402,BKZT14731869247997,2020-03-11 17:35:08,23.537375,37.9595,6.1,276.8,-1,Route,25
1403,BKZT14731869247997,2020-03-11 17:35:27,23.5366983333333,37.959605,6.1,281.8,-1,Route,25
1404,BKZT14731869247997,2020-03-11 17:35:58,23.5356216666667,37.9598633333334,6.1,289.3,-1,Route,25
1405,BKZT14731869247997,2020-03-11 17:36:18,23.534966666666698,37.96008,6.1,294.6,-1,Route,25
1406,BKZT14731869247997,2020-03-11 17:37:18,23.533195000000003,37.9610733333334,6.1,308.6,-1,Route,25
1407,BKZT14731869247997,2020-03-11 17:37:57,23.5321966666667,37.961831666666704,6.1,318.9,-1,Route,25
1408,BKZT14731869247997,2020-03-11 17:38:48,23.531271666666697,37.96308666666671,6.1,336.3,-1,Route,25
1409,BKZT14731869247997,2020-03-11 17:38:57,23.5311666666667,37.9633333333334,6.0,341.0,-1,Route,25
1410,BKZT14731869247997,2020-03-11 17:39:57,23.5306316666667,37.964833333333296,4.4,341.8,-1,Route,25
1411,BKZT14731869247997,2020-03-11 17:40:27,23.5303616666667,37.96529,3.2,332.4,-1,Route,25
1412,BKZT14731869247997,2020-03-11 18:07:58,23.530745,37.96492666666671,4.1,136.3,-1,Route,25
1413,BKZT14731869247997,2020-03-11 18:08:38,23.531508333333303,37.964245,5.0,142.6,-1,Route,25
1414,BKZT14731869247997,2020-03-11 18:08:58,23.53191166666669,37.963803333333296,5.2,150.4,-1,Route,25
1415,BKZT14731869247997,2020-03-11 18:09:18,23.532185,37.9633583333333,5.5,153.9,-1,Route,25
1416,BKZT14731869247997,2020-03-11 18:09:27,23.532313333333303,37.963155,5.5,154.8,-1,Route,25
1417,BKZT14731869247997,2020-03-11 18:09:48,23.532605,37.96266,5.7,156.5,-1,Route,25
1418,BKZT14731869247997,2020-03-11 18:10:08,23.5328566666667,37.96217,5.8,155.9,-1,Route,25
1419,BKZT14731869247997,2020-03-11 18:11:18,23.53411,37.96069666666671,5.3,130.2,-1,Route,25
1420,BKZT14731869247997,2020-03-11 18:11:48,23.5349016666667,37.9602983333333,5.3,118.2,-1,Route,25
1421,BKZT14731869247997,2020-03-11 18:11:58,23.535178333333302,37.9601883333333,5.1,118.2,-1,Route,25
1422,BKZT14731869247997,2020-03-11 18:12:58,23.53704,37.95968666666671,5.5,104.1,-1,Route,25
1423,BKZT14731869247997,2020-03-11 18:13:08,23.5373533333333,37.9596283333333,5.5,103.0,-1,Route,25
1424,BKZT14731869247997,2020-03-11 18:13:18,23.537673333333306,37.959573333333296,5.5,102.6,-1,Route,25
1425,BKZT14731869247997,2020-03-11 18:13:58,23.539045,37.95941,5.6,96.9,-1,Route,25
1426,BKZT14731869247997,2020-03-11 18:14:08,23.5393583333333,37.95938,5.6,95.8,-1,Route,25
1427,BKZT14731869247997,2020-03-11 18:14:18,23.539676666666697,37.95936,5.6,94.1,-1,Route,25
1428,BKZT14731869247997,2020-03-11 18:14:48,23.540638333333305,37.9593666666667,5.4,87.3,-1,Route,25
1429,BKZT14731869247997,2020-03-11 18:14:58,23.540965,37.95937166666671,5.5,89.0,-1,Route,25
1430,BKZT14731869247997,2020-03-11 18:15:27,23.5419083333333,37.95942,5.6,84.3,-1,Route,25
1431,BKZT14731869247997,2020-03-11 18:16:08,23.5432566666667,37.959590000000006,5.6,78.3,-1,Route,25
1432,BKZT14731869247997,2020-03-11 18:16:58,23.54492,37.9598733333333,5.8,75.1,-1,Route,25
1433,BKZT14731869247997,2020-03-11 18:17:28,23.545903333333303,37.9600766666667,5.9,74.6,-1,Route,25
1434,BKZT14731869247997,2020-03-11 18:17:38,23.54624,37.9601466666667,5.9,73.9,-1,Route,25
1435,BKZT14731869247997,2020-03-11 18:17:57,23.5468683333333,37.960295,5.8,73.7,-1,Route,25
1436,BKZT14731869247997,2020-03-11 18:19:07,23.5492283333333,37.9608566666667,6.0,73.7,-1,Route,25
1437,BKZT14731869247997,2020-03-11 18:19:38,23.550266666666698,37.9611033333333,5.9,73.1,-1,Route,25
1438,BKZT14731869247997,2020-03-11 18:19:57,23.5508983333333,37.96125166666671,5.8,73.4,-1,Route,25
1439,BKZT14731869247997,2020-03-11 18:20:18,23.55158,37.961408333333296,5.8,73.7,-1,Route,25
1440,BKZT14731869247997,2020-03-11 18:20:28,23.551905,37.961485,5.7,73.0,-1,Route,25
1441,BKZT14731869247997,2020-03-11 18:21:39,23.5538433333333,37.96202,3.5,55.2,-1,Route,25
1442,BKZT14731869247997,2020-03-11 18:21:57,23.5541133333333,37.9622066666667,2.9,51.4,-1,Route,25
1443,BKZT14731869247997,2020-03-11 18:22:07,23.55424,37.96229,2.7,49.4,-1,Route,25
1444,BKZT14731869247997,2020-03-11 18:22:18,23.5543566666667,37.962365000000005,2.5,46.0,-1,Route,25
1445,BKZT14731869247997,2020-03-11 18:22:39,23.554598333333303,37.96253,2.7,45.8,-1,Route,25
1446,BKZT14731869247997,2020-03-11 18:22:48,23.554708333333306,37.962633333333294,3.2,34.7,-1,Route,25
1447,BKZT14731869247997,2020-03-11 18:22:57,23.5548483333333,37.9627633333333,3.7,36.3,-1,Route,25
1448,BKZT14731869247997,2020-03-11 18:23:18,23.5551966666667,37.9630483333333,3.9,41.9,-1,Route,25
1449,BKZT14731869247997,2020-03-11 18:23:27,23.555336666666697,37.963175,3.9,40.5,-1,Route,25
1450,BKZT14731869247997,2020-03-11 18:23:38,23.55547,37.9633333333334,3.6,31.1,-1,Route,25
1451,BKZT14731869247997,2020-03-11 18:23:47,23.5555466666667,37.963463333333294,3.3,27.1,-1,Route,25
1452,BKZT14731869247997,2020-03-11 18:23:57,23.5555966666667,37.96359,2.6,19.6,-1,Route,25
1453,BKZT14731869247997,2020-03-11 18:24:07,23.555638333333302,37.9636983333333,2.3,16.8,-1,Route,25
1454,BKZT14731869247997,2020-03-11 18:24:58,23.5557116666667,37.96381833333329,0.1,16.7,-1,Port,Port
1455,BKZT14731869247997,2020-03-11 18:25:07,23.5557116666667,37.96381833333329,0.2,16.7,-1,Port,Port
1456,BKZT14731869247997,2020-03-11 18:26:07,23.55571,37.9638216666667,0.0,1.2,-1,Port,Port
1457,BKZT14731869247997,2020-03-11 18:26:47,23.555708333333303,37.9638216666667,0.0,1.2,-1,Port,Port
1458,BKZT14731869247997,2020-03-11 18:27:07,23.555706666666698,37.9638216666667,0.0,1.2,-1,Port,Port
1459,BKZT14731869247997,2020-03-11 18:27:27,23.555706666666698,37.9638216666667,0.0,1.2,-1,Port,Port
1460,BKZT14731869247997,2020-03-11 18:28:27,23.5557033333333,37.963823333333394,0.0,1.2,-1,Port,Port
1461,BKZT14731869247997,2020-03-11 18:28:47,23.5557033333333,37.963823333333394,0.0,1.2,-1,Port,Port
1462,BKZT14731869247997,2020-03-11 18:29:07,23.555706666666698,37.9638216666667,0.0,1.2,-1,Port,Port
1463,BKZT14731869247997,2020-03-11 18:29:47,23.555705,37.963823333333394,0.0,1.2,-1,Port,Port
1464,BKZT14731869247997,2020-03-11 18:30:27,23.5557016666667,37.963825,0.0,1.2,-1,Port,Port
1465,BKZT14731869247997,2020-03-11 18:31:47,23.555693333333306,37.96383,0.0,1.2,-1,Port,Port
1466,BKZT14731869247997,2020-03-11 18:32:47,23.55569,37.96383166666671,0.0,1.2,-1,Port,Port
1467,BKZT14731869247997,2020-03-11 18:33:08,23.55569,37.96383166666671,0.0,1.2,-1,Port,Port
1468,BKZT14731869247997,2020-03-11 18:33:47,23.555683333333302,37.9638333333333,0.0,1.2,-1,Port,Port
1469,BKZT14731869247997,2020-03-11 18:34:08,23.555685,37.963835,0.0,1.2,-1,Port,Port
1470,BKZT14731869247997,2020-03-11 18:35:47,23.5556883333333,37.963835,0.0,1.2,-1,Port,Port
1471,BKZT14731869247997,2020-03-11 18:36:28,23.55569,37.963835,0.0,1.2,-1,Port,Port
1472,BKZT14731869247997,2020-03-11 18:37:47,23.55569,37.963835,0.0,1.2,-1,Port,Port
1473,BKZT14731869247997,2020-03-11 18:39:48,23.555705,37.9638333333333,0.0,1.2,-1,Port,Port
1474,BKZT14731869247997,2020-03-11 18:41:48,23.5557133333333,37.9638333333333,0.0,1.2,-1,Port,Port
1475,BKZT14731869247997,2020-03-11 18:42:48,23.555716666666697,37.963835,0.0,1.2,-1,Port,Port
1476,BKZT14731869247997,2020-03-11 18:43:48,23.555718333333303,37.9638333333333,0.0,1.2,-1,Port,Port
1477,BKZT14731869247997,2020-03-11 18:44:07,23.55572,37.9638333333333,0.0,1.2,-1,Port,Port
1478,BKZT14731869247997,2020-03-11 18:45:48,23.5557466666667,37.963828333333296,0.0,1.2,-1,Port,Port
1479,BKZT14731869247997,2020-03-11 18:49:48,23.55569666666669,37.963848333333296,0.0,1.2,-1,Port,Port
1480,BKZT14731869247997,2020-03-11 18:50:08,23.555695,37.963848333333296,0.0,1.2,-1,Port,Port
1481,BKZT14731869247997,2020-03-11 18:51:48,23.55569,37.9638533333333,0.0,1.2,-1,Port,Port
1482,BKZT14731869247997,2020-03-11 18:52:07,23.55569,37.9638533333333,0.2,2.0,-1,Port,Port
1483,BKZT14731869247997,2020-03-11 18:52:57,23.555605,37.9634283333333,3.5,196.6,-1,Route,26
1484,BKZT14731869247997,2020-03-11 18:53:07,23.5555466666667,37.9632566666667,3.9,194.5,-1,Route,26
1485,BKZT14731869247997,2020-03-11 18:53:28,23.555346666666697,37.9628566666667,4.4,195.5,-1,Route,26
1486,BKZT14731869247997,2020-03-11 18:53:57,23.5550833333333,37.96223,4.7,207.9,-1,Route,26
1487,BKZT14731869247997,2020-03-11 18:54:39,23.5542333333333,37.961651666666704,4.8,243.0,-1,Route,26
